sentence,ambigous_word,label,sense
"['അപ്രകാരംതന്നെ/PSP', 'ഉത്സവത്തിന്റെ/N_NN', 'രണ്ടാം/QT_QTO', 'ദിവസത്തേക്കാൾ/N_NN', 'മൂന്നാം/QT_QTO', 'ദിവസം/N_NN', 'കുറച്ചധികം/QT_QTF', 'താമസിക്കും/V_VM_VF']",താമസം,6,വൈകുക
"['അതിനേക്കാളധികം/QT_QTC', 'പിറ്റേ/RD_RDF', 'ദിവസം/N_NN', 'താമസിക്കും/V_VM_VF']",താമസം,6,വൈകുക
"['അപ്രകാരംതന്നെ/RB', 'ദിവസം/N_NN', 'പതിവിൽ/N_NN', 'കുറച്ചധികം/RP_INTF', 'വിസ്തരിച്ചുവേണമെന്നുവെച്ചു/V_VM_VF', 'പതിവിൽ/N_NN', 'അധികം/QT_QTF', 'താമസിക്കാൻ/V_VM_VNF_INF', 'കണ്ടങ്കോരൻ/N_NN', 'സമ്മതിക്കയില്ല/V_VM_VF']",താമസം,6,വൈകുക
"['അയാളും/N_NN', 'കന്നാമ്മോടിയുടേ/V_VM_VNF', 'കൂട്ടുകാരനായിരുന്നതിനാൽ/CC_CCD', 'ഗതാനുഗതികന്യായേന/RB', 'കാലതാമസമെന്നിയേ/N_NN', 'കാലധർമ്മത്തെ/N_NN', 'പ്രാപിച്ചു/V_VM_VF']",താമസം,6,വൈകുക
"['അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'കായംകുളം/N_NNP', 'രാജ്യം/N_NN', 'തിരുവിതാംകൂറിൽ/N_NN', 'ചേരുകയും/V_VM_VNF']",താമസം,6,വൈകുക
"['കർത്താവു/N_NNP', 'സ്വഗൃഹത്തിലെത്തി/N_NN', 'താമസം/N_NN', 'തുടങ്ങീട്ട്/N_NN', 'അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'സ്ഥലം/N_NN', 'നോക്കി/V_VM_VNF', 'നിശ്ചയിച്ചു/V_VM_VF', 'ക്ഷേത്രംപണി/N_NN', 'നടത്തിക്കുകയും/V_VM_VNF', 'പ്രതിഷ്ഠിക്കാനുള്ള/JJ', 'വിഗ്രഹമുണ്ടാക്കിച്ചു/V_VM_VNF_VBN', 'വയ്ക്കുകയും/V_VM_VNF', 'മുഹൂർത്തം/N_NN', 'നോക്കിച്ചു/V_VM_VNF_VBN', 'നിശ്ചയിക്കുകയും/V_VM_VNF', 'പ്രതിഷ്ഠയ്ക്കു/N_NN', 'വേണ്ടുന്ന/V_VM_VNF_RP', 'ഉപകരണങ്ങളെല്ലാം/N_NN', 'ശേഖരിക്കുകയും/V_VM_VNF', 'ചെയ്ത്/V_VM_VNF', 'തന്ത്രി/N_NN', 'വരാനായി/RB', 'കാത്തിരുന്നു/V_VM_VF']",താമസം,6,വൈകുക
"['അനന്തരം/N_NN', 'അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'മുഹൂർത്തത്തിൽ/N_NN', 'വയസ്ക്കരയില്ലത്തെ/N_NN', 'കന്യകയെ/N_NN', 'നമ്പൂരിപ്പാട്ടിലെക്കൊണ്ടു/V_VM_VF', 'വേളി/N_NNP', 'കഴിപ്പിച്ച്/V_VM_VNF', 'അദ്ദേഹത്തെ/PR_PRP', 'ദത്തു/N_NN', 'കയറ്റി/V_VM_VNF']",താമസം,6,വൈകുക
"['അനന്തരം/N_NN', 'അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'നമ്പി/N_NN', 'നമ്പൂരിപ്പാട്ടിലേക്കു/N_NN', 'പറ്റിയ/JJ', 'ദുർഘടസംഗതിയും/N_NN', 'നമ്പിയുടെ/N_NN', 'ഇല്ലത്തുതന്നെ/RB', 'താമസിച്ചു/V_VM_VF', 'വരുന്ന/V_VM_VNF_RP', 'വിവരവും/N_NN', 'കാണിച്ച്/V_VM_VNF', 'ഒരെഴുത്തെഴുതി/V_VM_VNF', 'ദൂതന്റെ/N_NN', 'പക്കൽ/RD_RDF', 'കൊടുത്തു/V_VM_VNF_VBN', 'തെക്കുംകൂർ/N_NNP', 'വലിയ/JJ', 'രാജാവിന്റെ/N_NN', 'അടുക്കലയച്ചു/V_VM_VF']",താമസം,6,വൈകുക
"['അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'വീണ്ടും/PSP', 'ശ്രുതിവ്യാഖ്യാനത്തെക്കുറിച്ചുള്ള/JJ', 'തർക്കങ്ങൾ/N_NN', 'ഉയർന്നപ്പോൾ/V_VM_VNF', 'യാദവപ്രകാശർ/N_NN', 'രാമാനുജരെ/N_NN', 'ഗുരുകുലത്തുനിന്നും/V_VM_VNF', 'പുറത്താക്കി/V_VM_VF']",താമസം,6,വൈകുക
"['അപ്പീൽ/N_NN', 'ഹർജിയിൽ/N_NN', 'ഇല്ലാത്ത/RP_NEG', 'വിഷയത്തെക്കുറിച്ചു/V_VM_VF', 'വാദം/N_NN', 'കേൾക്കുന്നതിനും/N_NN', 'കക്ഷിക്ക്/N_NN', 'അപ്പീൽ/N_NN', 'ഹർജിബോധിപ്പിക്കുന്നതിനു/V_VM_VNF', 'താമസം/N_NN', 'നേരിട്ടാൽ/N_NN', 'പ്രസ്തുത/N_NN', 'താമസം/N_NN', 'മാപ്പുചെയ്തുകൊടുക്കുന്നതിനും/N_NN', 'അപ്പീലിനാസ്പദമായ/JJ', 'ഉത്തരവോ/V_VM_VNF', 'വിധിയോ/N_NN', 'നിർത്തിവയ്ക്കുന്നതിനും/N_NN', 'അപ്പീൽ/N_NN', 'ഉത്തരവിന്മേൽ/N_NN', 'പ്രത്യക്ഷത്തിൽ/N_NN', 'എന്തെങ്കിലും/DM_DMR', 'പിശകുണ്ടെങ്കിൽ/V_VM_VNF', 'അത്തിരുത്തുന്നതിനും/N_NN', 'അപ്പീലധികാരിക്ക്/N_NN', 'അവകാശമുണ്ട്/V_VM_VF']",താമസം,6,വൈകുക
"['ആജ്ഞ/N_NN', 'കിട്ടേണ്ട/V_VM_VNF', 'താമസം/N_NN', 'ചാടിയെണീറ്റ്/RD_RDF', 'ദുശ്ശാസ്സനൻ/N_NNP', 'പ്രസ്തുത/N_NN', 'കൃത്യം/N_NN', 'നിറവേറ്റി/V_VM_VF']",താമസം,6,വൈകുക
"['ദേവകിയുമായുള്ള/JJ', 'വിവാഹം/N_NN', 'താമസിയാതെ/V_VM_VNF', 'നടക്കുന്നു/V_VM_VF']",താമസം,6,വൈകുക
"['കരുണ/N_NN', 'ചെയ്\u200cവാനെന്തു/N_NN', 'താമസം/N_NN', 'കൃഷ്ണാ/N_NNP']",താമസം,6,വൈകുക
"['സീതാന്വേഷണത്തിനു/N_NN', 'താമസം/N_NN', 'നേരിടുന്നതിൽ/N_NN', 'കുപിതനായി/RB', 'സുഗ്രീവനെ/N_NN', 'ശകാരിക്കാനെത്തിയ/V_VM_VNF', 'ലക്ഷ്മണനെ/N_NN', 'ശാന്തനാക്കിയതും/V_VM_VNF', 'താരയാണ്/N_NN']",താമസം,6,വൈകുക
"['താമസിയാതെ/V_VM_VNF', 'ഇന്ത്യൻ/N_NNP', 'ദേശീയ/N_NN', 'പ്രസ്ഥാനത്തിന്റെ/N_NN', 'കേന്ദ്രമായി/N_NN', 'ഇന്ത്യാ/N_NNP', 'ഹൗസ്/RD_RDF', 'മാറി/V_VM_VF']",താമസം,6,വൈകുക
"['താമസിയാതെ/V_VM_VNF', 'സുഹൃത്തായ/JJ', 'യാൻലീവേൻസുമായിചേർന്ന്/V_VM_VNF', 'ചിത്രരചനാശാല/N_NN', 'ആരംഭിച്ചു/V_VM_VF']",താമസം,6,വൈകുക
"['ഹാജിയും/N_NN', 'ചെമ്പ്രശ്ശേരിതങ്ങൾ/N_NN', 'തുടങ്ങിയവരും/N_NN', 'നയിച്ച/V_VM_VNF', 'മലബാർ/N_NN', 'കലാപം/N_NN', 'താമസിയാതെ/V_VM_VNF', 'വണ്ടൂരിലേക്കും/N_NN', 'വ്യാപിച്ചു/V_VM_VNF_VBN']",താമസം,6,വൈകുക
"['പതയിൽ/N_NN', 'ഇടുന്ന/V_VM_VNF_RP', 'മുട്ടകൾ/N_NN', 'ശുക്ലദ്രാവകത്താൽ/N_NN', 'പൊതിയുകയും/V_VM_VNF', 'താമസം/N_NN', 'കൂടാതെ/PSP', 'സംരക്ഷിക്കുന്ന/V_VM_VNF_RP', 'കവചമായി/RB', 'ഉറയ്ക്കുകയും/V_VM_VNF', 'ചെയ്യുന്നു/V_VM_VF']",താമസം,6,വൈകുക
"['കേൾക്കേണ്ട/V_VM_VNF', 'താമസമേ/DM_DMD', 'വന്നുള്ളൂ/V_VM_VF']",താമസം,6,വൈകുക
"['പക്ഷം/N_NN', 'ഇപ്പോൾത്തന്നെ/PSP', 'കാലതാമസം/N_NN', 'ഒട്ടും/N_NN', 'കൂടാതെ/PSP', 'ഉത്സാഹിച്ചാൽ/N_NN', 'നമുക്കും/V_VM_VF', 'നിശ്ചയമായും/N_NN', 'ജയം/N_NN', 'കിട്ടും/V_VM_VF']",താമസം,6,വൈകുക
"['കണികനേരം/N_NN', 'പോലും/PSP', 'താമസിക്കുകയും/V_VM_VNF', 'അരുത്/RP_NEG']",താമസം,6,വൈകുക
"['കുന്തളേശൻ/RD_RDF', 'ഇപ്രകാരം/N_NN', 'ചെയ്തതിനെക്കുറിച്ച്\u200c/N_NN', 'നമ്മോട്/N_NN', 'തക്കതായ/JJ', 'സമാധാനം/N_NN', 'താമസിയാതെ/V_VM_VNF', 'പറഞ്ഞിട്ടില്ലെങ്കിൽ/V_VM_VNF', 'കുന്തളരാജ്യം/N_NN', 'നമ്മുടെ/PR_PRP', 'സ്വന്തം/PR_PRF', 'രക്ഷയിൽ/N_NN', 'ആക്കും/V_VM_VF']",താമസം,6,വൈകുക
"['ഇവിടുന്ന്/V_VM_VNF', 'ചെയ്തതിന്റെ/N_NN', 'ഫലം/N_NN', 'നമുക്/N_NN', 'അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'അനുഭവിക്കാം/V_VM_VF']",താമസം,6,വൈകുക
"['അഘോരനാഥൻ/N_NN', 'ചന്ദനോദ്യാനത്തിൽ/N_NN', 'എത്തിയ/V_VM_VNF', 'ഉടനെ/RB', 'വിനാഴികപോലും/DM_DMR', 'താമസിയാതെ/V_VM_VNF', 'എഴുത്തുകൾ/N_NN', 'എഴുതി/V_VM_VNF', 'വിശ്വാസയോഗ്യന്മാരായ/JJ', 'ദൂതന്മാരുടെ/N_NN', 'പക്കൽ/RD_RDF', 'കൊടുത്തയച്ചു/V_VM_VF']",താമസം,6,വൈകുക
"['എന്നെക്കൊണ്ട്/N_NN', 'കഴിയുന്നതാണെങ്കിൽ/V_VM_VNF', 'ദേവിയുടെ/N_NN', 'ആഗ്രഹം/N_NN', 'സാധിപ്പിപ്പാൻ/V_VM_VNF_INF', 'പറയേണ്ട/V_VM_VNF', 'താമസമേയുള്ളൂ/V_VM_VF']",താമസം,6,വൈകുക
"['ഒട്ടും/RB', 'താമസിയാതെ/V_VM_VNF', 'കുന്തളേശനും/V_VM_VNF', 'പടയും/N_NN', 'നമ്മുടെ/PR_PRP', 'ചിത്രദുർഗ്ഗത്തെയും/N_NN', 'രാജധാനിയെയും/N_NN', 'വന്നു/V_VM_VF', 'വളയും/N_NN']",താമസം,6,വൈകുക
"['താമസിയാതെ/V_VM_VNF', 'നമുക്കെല്ലാർക്കുംകൂടിത്തന്നെ/RB', 'രാമകിശോരന്റെ/N_NN', 'നാട്ടിലേക്കു/N_NN', 'പോയി/V_VM_VF', 'സോദരിയെക്കണ്ട്/N_NN', 'മടങ്ങിവരാം/V_VM_VF']",താമസം,6,വൈകുക
"['അതിന്റെ/DM_DMD', 'ഉമ്മക്കോടുകൂടിയ/PSP', 'പുറപ്പാട്/N_NN', 'കണ്ടപ്പോൾ/V_VM_VNF', 'ഞങ്ങൾ/PR_PRP', 'ഒട്ടും/RB', 'താമസിയാതെ/V_VM_VNF', 'സ്വാമിയെ/N_NN', 'ഉണർത്താൻ/V_VM_VNF_INF', 'മുമ്പിട്ടു/V_VM_VF', 'ഓടിപ്പോന്നതാണ്/N_NN']",താമസം,6,വൈകുക
"['അപ്പോഴേക്ക്/N_NN', 'അമ്മ/N_NN', 'വരുവാൻ/V_VM_VNF', 'ഇത്ര/RP_INTF', 'താമസം/N_NN', 'എന്തെന്നറിയാൻ/V_VM_VNF', 'മകളും/N_NN', 'പടിക്കലെത്തി/V_VM_VF']",താമസം,6,വൈകുക
"['താമസിച്ചാൽ/CC_CCD', 'മരണം/N_NN', 'നിശ്ചയം/N_NN']",താമസം,6,വൈകുക
"['എവിടെയെന്നു/V_VM_VF', 'യുവരാജാവ്/N_NN', 'ചോദിച്ചപ്പോൾ/V_VM_VNF', 'താമസിയാതെ/V_VM_VNF', 'വരുമെന്ന്/V_VM_VNF', 'വെള്ളത്താടി/N_NN', 'ഉത്തരം/N_NN']",താമസം,6,വൈകുക
"['താമസിയാതെ/V_VM_VNF', 'അറിയിക്കണം/V_VM_VF', 'എന്നുതന്നെയായിരുന്നു/V_VM_VF', 'വിചാരം/N_NN']",താമസം,6,വൈകുക
"['വിവരം/N_NN', 'എന്നോട്/N_NN', 'പറഞ്ഞപ്പോൾത്തന്നെ/RB', 'ഒട്ടും/RB', 'താമസിയാതെ/V_VM_VNF', 'ഞൻ/V_VM_VNF_INF', 'രാജധാനിയിൽനിന്ന്/V_VM_VNF', 'വന്ന/V_VM_VNF_RP', 'ഒന്നാമത്/QT_QTO', 'ജ്യേഷ്ഠനെ/N_NN', 'അറിയിക്കുകയാണ്/N_NN']",താമസം,6,വൈകുക
"['ഓരോ/QT_QTF', 'താവളങ്ങളിൽ/N_NN', 'അല്പാല്പം/N_NN', 'താമസിച്ചു/V_VM_VF', 'യുദ്ധം/N_NN', 'തുടങ്ങുന്നതിന്റെ/N_NNV', 'തലേദിവസം/N_NN', 'വഴിയമ്പലത്തിൽ/N_NN', 'അന്നത്തെ/N_NST', 'രാത്രി/N_NN', 'കഴിക്കും/V_VM_VF']",താമസം,6,വൈകുക
"['ജനങ്ങളുടെ/N_NN', 'കോലാഹലശബ്ദത്തോടും/N_NN', 'വാദ്യാഘോഷത്തോടും/N_NN', 'കൂടി/PSP', 'താമസിയാതെ/V_VM_VNF', 'എല്ലാവരും/QT_QTF', 'രാജധാനിയിൽ/N_NN', 'എത്തി/V_VM_VF']",താമസം,6,വൈകുക
"['കുന്തളേശനെ/N_NN', 'ഒട്ടും/RB', 'താമസിക്കാതെ/V_VM_VNF', 'വിട്ടയക്കുകയാണ്/N_NN', 'നല്ലത്/N_NN']",താമസം,6,വൈകുക
"['താമസിയാതെ/V_VM_VNF', 'ഒരിക്കൽ/RD_RDF', 'രാജാവിനെ/N_NN', 'വന്നു/V_VM_VNF_VBN', 'കണ്ട്/V_VM_VNF', 'കൃതജ്ഞതയെ/N_NN', 'വഴിയേ/N_NN', 'വന്നു/V_VM_VNF_VBN', 'കാണിക്കുവാൻ/V_VM_VNF', 'സംഗതി/N_NN', 'വരുത്തിക്കൊള്ളാം/V_VM_VF']",താമസം,6,വൈകുക
"['സ്വരാജ്യത്തേക്കു/N_NN', 'പോവുക/V_VM_VINF', 'എന്നതാണ്/CC_CCD', 'തീർച്ചയാക്കിയത്/V_VM_VNF', 'എങ്കിൽ/V_VM_VNF', 'പുറപ്പെടാൻ/V_VM_VNF_INF', 'ഇവിടുന്നു/V_VM_VF', 'ഒരുങ്ങേണ്ട/V_VM_VNF', 'താമസമേയുള്ളൂ/V_VM_VF']",താമസം,6,വൈകുക
"['അങ്ങുന്നും/N_NN', 'തരാനാഥനും/V_VM_പരിഭ്രാന്തരാകേണ്ട', 'താമസിയാതെ/V_VM_VNF', 'ഒരിക്കൽ/N_NN', 'പുരിയിൽ/N_NN', 'വന്നു/V_VM_VF', 'കാണ്മാൻ/N_NNP', 'സംഗതി/N_NN', 'വരുത്തണം/V_VM_VF']",താമസം,6,വൈകുക
"['സന്തോഷകരമായ/JJ', 'വർത്തമാനം/N_NN', 'ഒട്ടും/RB', 'താമസിയാതെ/V_VM_VNF', 'പ്രതാപചന്ദ്രനെ/N_NN']",താമസം,6,വൈകുക
"['അധികം/QT_QTF', 'താമസിയാതെ/V_VM_VNF', 'സോദരിയുടെ/N_NN', 'മനോരഥം/N_NN', 'അച്ഛനെയും/N_NN']",താമസം,6,വൈകുക
"['താമസിയാതെ/V_VM_VNF', 'കുന്ദലതക്ക്/N_NN', 'സ്വയംവരം/N_NN', 'നിശ്ചയിക്കേണമെന്നായിരുന്നു/V_VM_VF', 'മനോരാജ്യം/N_NN']",താമസം,6,വൈകുക
"['അതുകൊണ്ട്/CC_CCD', 'ശുഭകർമത്തിന്/N_NN', 'ഒട്ടും/RB', 'താമസിയരുത്/V_VM_VF']",താമസം,6,വൈകുക
"['കാലതാമസം/N_NN', 'കൂടാതെ/PSP', 'അഘോരനാഥൻ/V_VM_VNF_INF', 'രാജാവിന്റെ/N_NN', 'കല്പനപ്രകാരം/N_NN', 'കുന്ദലതയുടെ/N_NN', 'വിവാഹോത്സവത്തിനു/N_NN', 'ഒരുക്കങ്ങൾ/N_NN', 'കൂട്ടിത്തുടങ്ങി/V_VM_VF']",താമസം,6,വൈകുക
"['സ്വാമി/N_NNP', 'ഇത്ര/RP_INTF', 'താമസിച്ചതുകൊണ്ടു/V_VM_VNF', 'ഞങ്ങൾ/PR_PRP', 'ഭയപ്പെട്ടു/V_VM_VF']",താമസം,6,വൈകുക
